year,partner,flow,commodity,cifvalue,fobvalue,trade_value,partner_group,aukus_period
2017,China,Import,Turbojets & Propulsion (HS 8411),5523515.086,5624584.359,5523515.086,China,Pre-AUKUS (2017-2020)
2017,Japan,Import,Turbojets & Propulsion (HS 8411),6353582.362,6407492.767,6353582.362,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,South Korea,Import,Turbojets & Propulsion (HS 8411),103837.807,112165.014,103837.807,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,United Kingdom,Import,Turbojets & Propulsion (HS 8411),77176868.538,77824866.34,77176868.538,AUKUS Members,Pre-AUKUS (2017-2020)
2017,United States,Import,Turbojets & Propulsion (HS 8411),487168777.456,494807001.502,487168777.456,AUKUS Members,Pre-AUKUS (2017-2020)
2017,China,Import,Computers & Computing (HS 8471),4176940402.253,4265994252.973,4176940402.253,China,Pre-AUKUS (2017-2020)
2017,Japan,Import,Computers & Computing (HS 8471),39895104.211,40500664.138,39895104.211,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,South Korea,Import,Computers & Computing (HS 8471),13095479.981,13361999.467,13095479.981,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,United Kingdom,Import,Computers & Computing (HS 8471),48131411.551,50202117.269,48131411.551,AUKUS Members,Pre-AUKUS (2017-2020)
2017,United States,Import,Computers & Computing (HS 8471),508051133.356,518455100.106,508051133.356,AUKUS Members,Pre-AUKUS (2017-2020)
2017,China,Import,Telecommunications Equipment (HS 8517),4912243937.223,4958953758.127,4912243937.223,China,Pre-AUKUS (2017-2020)
2017,Japan,Import,Telecommunications Equipment (HS 8517),19046979.75,19373574.788,19046979.75,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,South Korea,Import,Telecommunications Equipment (HS 8517),76405385.111,77218930.239,76405385.111,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,United Kingdom,Import,Telecommunications Equipment (HS 8517),34014648.264,34880054.212,34014648.264,AUKUS Members,Pre-AUKUS (2017-2020)
2017,United States,Import,Telecommunications Equipment (HS 8517),436209129.137,443744019.441,436209129.137,AUKUS Members,Pre-AUKUS (2017-2020)
2017,China,Import,Radar & Navigation (HS 8526),39641543.041,40565189.593,39641543.041,China,Pre-AUKUS (2017-2020)
2017,Japan,Import,Radar & Navigation (HS 8526),4540183.81,4638874.76,4540183.81,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,South Korea,Import,Radar & Navigation (HS 8526),1605085.358,1650120.747,1605085.358,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,United Kingdom,Import,Radar & Navigation (HS 8526),11219011.85,11384256.42,11219011.85,AUKUS Members,Pre-AUKUS (2017-2020)
2017,United States,Import,Radar & Navigation (HS 8526),112625268.429,114051018.704,112625268.429,AUKUS Members,Pre-AUKUS (2017-2020)
2017,China,Import,Semiconductors (HS 8541),678682239.106,692403738.903,678682239.106,China,Pre-AUKUS (2017-2020)
2017,Japan,Import,Semiconductors (HS 8541),5608327.226,5730339.056,5608327.226,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,South Korea,Import,Semiconductors (HS 8541),41811760.62,42536234.074,41811760.62,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,United Kingdom,Import,Semiconductors (HS 8541),2085013.381,2153899.979,2085013.381,AUKUS Members,Pre-AUKUS (2017-2020)
2017,United States,Import,Semiconductors (HS 8541),15287751.078,15629881.117,15287751.078,AUKUS Members,Pre-AUKUS (2017-2020)
2017,China,Import,Integrated Circuits (HS 8542),64378655.776,65312117.087,64378655.776,China,Pre-AUKUS (2017-2020)
2017,Japan,Import,Integrated Circuits (HS 8542),4522969.752,4591205.482,4522969.752,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,South Korea,Import,Integrated Circuits (HS 8542),34135422.32,34322348.0,34135422.32,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,United Kingdom,Import,Integrated Circuits (HS 8542),3938084.924,3993072.331,3938084.924,AUKUS Members,Pre-AUKUS (2017-2020)
2017,United States,Import,Integrated Circuits (HS 8542),41592533.468,42099990.228,41592533.468,AUKUS Members,Pre-AUKUS (2017-2020)
2017,China,Import,Electrical Machines (HS 8543),133194771.179,137886280.777,133194771.179,China,Pre-AUKUS (2017-2020)
2017,Japan,Import,Electrical Machines (HS 8543),11903209.672,12181173.108,11903209.672,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,South Korea,Import,Electrical Machines (HS 8543),9820938.686,10031940.914,9820938.686,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,United Kingdom,Import,Electrical Machines (HS 8543),30943954.873,31687917.019,30943954.873,AUKUS Members,Pre-AUKUS (2017-2020)
2017,United States,Import,Electrical Machines (HS 8543),143842884.504,146158120.976,143842884.504,AUKUS Members,Pre-AUKUS (2017-2020)
2017,China,Import,Aircraft (HS 8802),4277262.556,4444302.061,4277262.556,China,Pre-AUKUS (2017-2020)
2017,Japan,Import,Aircraft (HS 8802),2814253.532,2829383.991,2814253.532,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,South Korea,Import,Aircraft (HS 8802),67305.841,68721.925,67305.841,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,United Kingdom,Import,Aircraft (HS 8802),1587743.264,1605915.681,1587743.264,AUKUS Members,Pre-AUKUS (2017-2020)
2017,United States,Import,Aircraft (HS 8802),823382192.505,833707246.683,823382192.505,AUKUS Members,Pre-AUKUS (2017-2020)
2017,China,Import,Aircraft Parts (HS 8803),13226975.98,13588352.46,13226975.98,China,Pre-AUKUS (2017-2020)
2017,Japan,Import,Aircraft Parts (HS 8803),5712817.158,5796165.822,5712817.158,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,South Korea,Import,Aircraft Parts (HS 8803),7161181.159,7209243.27,7161181.159,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,United Kingdom,Import,Aircraft Parts (HS 8803),39317086.435,39949167.208,39317086.435,AUKUS Members,Pre-AUKUS (2017-2020)
2017,United States,Import,Aircraft Parts (HS 8803),463117535.304,471621187.874,463117535.304,AUKUS Members,Pre-AUKUS (2017-2020)
2017,China,Import,Naval Vessels (HS 8906),111408.857,120615.671,111408.857,China,Pre-AUKUS (2017-2020)
2017,United Kingdom,Import,Naval Vessels (HS 8906),662542.437,662683.416,662542.437,AUKUS Members,Pre-AUKUS (2017-2020)
2017,United States,Import,Naval Vessels (HS 8906),3854333.416,3936845.006,3854333.416,AUKUS Members,Pre-AUKUS (2017-2020)
2017,China,Import,Navigation Instruments (HS 9014),3921680.678,4042507.161,3921680.678,China,Pre-AUKUS (2017-2020)
2017,Japan,Import,Navigation Instruments (HS 9014),1635578.126,1670997.236,1635578.126,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,South Korea,Import,Navigation Instruments (HS 9014),1698518.781,1720259.401,1698518.781,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,United Kingdom,Import,Navigation Instruments (HS 9014),9972042.823,10079503.986,9972042.823,AUKUS Members,Pre-AUKUS (2017-2020)
2017,United States,Import,Navigation Instruments (HS 9014),147804831.318,148961833.714,147804831.318,AUKUS Members,Pre-AUKUS (2017-2020)
2017,China,Import,Measuring Instruments (HS 9031),51044282.912,52357855.571,51044282.912,China,Pre-AUKUS (2017-2020)
2017,Japan,Import,Measuring Instruments (HS 9031),11684852.785,11980923.24,11684852.785,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,South Korea,Import,Measuring Instruments (HS 9031),5381478.977,5540899.851,5381478.977,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,United Kingdom,Import,Measuring Instruments (HS 9031),21572342.385,22335116.08,21572342.385,AUKUS Members,Pre-AUKUS (2017-2020)
2017,United States,Import,Measuring Instruments (HS 9031),117907083.061,120649527.013,117907083.061,AUKUS Members,Pre-AUKUS (2017-2020)
2017,China,Import,TOTAL,48330876881.063,49971610459.392,48330876881.063,China,Pre-AUKUS (2017-2020)
2017,Japan,Import,TOTAL,15975876943.372,16523672763.629,15975876943.372,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,South Korea,Import,TOTAL,15595662118.197,15892262737.022,15595662118.197,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,United Kingdom,Import,TOTAL,5227620401.445,5433703831.241,5227620401.445,AUKUS Members,Pre-AUKUS (2017-2020)
2017,United States,Import,TOTAL,22651684221.081,23612147222.542,22651684221.081,AUKUS Members,Pre-AUKUS (2017-2020)
2017,China,Export,Turbojets & Propulsion (HS 8411),1343353.675,1343353.675,1343353.675,China,Pre-AUKUS (2017-2020)
2017,Japan,Export,Turbojets & Propulsion (HS 8411),133597.962,133597.962,133597.962,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,South Korea,Export,Turbojets & Propulsion (HS 8411),686991.982,686991.982,686991.982,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,United Kingdom,Export,Turbojets & Propulsion (HS 8411),4528297.216,4528297.216,4528297.216,AUKUS Members,Pre-AUKUS (2017-2020)
2017,United States,Export,Turbojets & Propulsion (HS 8411),45994622.031,45994622.031,45994622.031,AUKUS Members,Pre-AUKUS (2017-2020)
2017,China,Export,Computers & Computing (HS 8471),49588620.672,49588620.672,49588620.672,China,Pre-AUKUS (2017-2020)
2017,Japan,Export,Computers & Computing (HS 8471),4569803.416,4569803.416,4569803.416,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,South Korea,Export,Computers & Computing (HS 8471),1441031.38,1441031.38,1441031.38,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,United Kingdom,Export,Computers & Computing (HS 8471),15418087.646,15418087.646,15418087.646,AUKUS Members,Pre-AUKUS (2017-2020)
2017,United States,Export,Computers & Computing (HS 8471),81865402.551,81865402.551,81865402.551,AUKUS Members,Pre-AUKUS (2017-2020)
2017,China,Export,Telecommunications Equipment (HS 8517),292716866.033,292716866.033,292716866.033,China,Pre-AUKUS (2017-2020)
2017,Japan,Export,Telecommunications Equipment (HS 8517),12611354.22,12611354.22,12611354.22,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,South Korea,Export,Telecommunications Equipment (HS 8517),5885318.623,5885318.623,5885318.623,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,United Kingdom,Export,Telecommunications Equipment (HS 8517),21218871.824,21218871.824,21218871.824,AUKUS Members,Pre-AUKUS (2017-2020)
2017,United States,Export,Telecommunications Equipment (HS 8517),125201595.828,125201595.828,125201595.828,AUKUS Members,Pre-AUKUS (2017-2020)
2017,China,Export,Radar & Navigation (HS 8526),1313556.869,1313556.869,1313556.869,China,Pre-AUKUS (2017-2020)
2017,Japan,Export,Radar & Navigation (HS 8526),830580.232,830580.232,830580.232,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,South Korea,Export,Radar & Navigation (HS 8526),236725.123,236725.123,236725.123,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,United Kingdom,Export,Radar & Navigation (HS 8526),2714564.221,2714564.221,2714564.221,AUKUS Members,Pre-AUKUS (2017-2020)
2017,United States,Export,Radar & Navigation (HS 8526),19525455.512,19525455.512,19525455.512,AUKUS Members,Pre-AUKUS (2017-2020)
2017,China,Export,Semiconductors (HS 8541),17201906.518,17201906.518,17201906.518,China,Pre-AUKUS (2017-2020)
2017,Japan,Export,Semiconductors (HS 8541),1197210.537,1197210.537,1197210.537,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,South Korea,Export,Semiconductors (HS 8541),73372.528,73372.528,73372.528,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,United Kingdom,Export,Semiconductors (HS 8541),446450.629,446450.629,446450.629,AUKUS Members,Pre-AUKUS (2017-2020)
2017,United States,Export,Semiconductors (HS 8541),5696077.464,5696077.464,5696077.464,AUKUS Members,Pre-AUKUS (2017-2020)
2017,China,Export,Integrated Circuits (HS 8542),2459902.739,2459902.739,2459902.739,China,Pre-AUKUS (2017-2020)
2017,Japan,Export,Integrated Circuits (HS 8542),798853.457,798853.457,798853.457,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,South Korea,Export,Integrated Circuits (HS 8542),2230934.293,2230934.293,2230934.293,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,United Kingdom,Export,Integrated Circuits (HS 8542),539349.036,539349.036,539349.036,AUKUS Members,Pre-AUKUS (2017-2020)
2017,United States,Export,Integrated Circuits (HS 8542),6259322.986,6259322.986,6259322.986,AUKUS Members,Pre-AUKUS (2017-2020)
2017,China,Export,Electrical Machines (HS 8543),5627779.441,5627779.441,5627779.441,China,Pre-AUKUS (2017-2020)
2017,Japan,Export,Electrical Machines (HS 8543),1160719.801,1160719.801,1160719.801,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,South Korea,Export,Electrical Machines (HS 8543),525713.508,525713.508,525713.508,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,United Kingdom,Export,Electrical Machines (HS 8543),10145713.717,10145713.717,10145713.717,AUKUS Members,Pre-AUKUS (2017-2020)
2017,United States,Export,Electrical Machines (HS 8543),14753872.662,14753872.662,14753872.662,AUKUS Members,Pre-AUKUS (2017-2020)
2017,China,Export,Aircraft (HS 8802),3176209.994,3176209.994,3176209.994,China,Pre-AUKUS (2017-2020)
2017,Japan,Export,Aircraft (HS 8802),21803.963,21803.963,21803.963,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,South Korea,Export,Aircraft (HS 8802),1754176.954,1754176.954,1754176.954,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,United Kingdom,Export,Aircraft (HS 8802),139293.553,139293.553,139293.553,AUKUS Members,Pre-AUKUS (2017-2020)
2017,United States,Export,Aircraft (HS 8802),7922351.309,7922351.309,7922351.309,AUKUS Members,Pre-AUKUS (2017-2020)
2017,China,Export,Aircraft Parts (HS 8803),7949370.097,7949370.097,7949370.097,China,Pre-AUKUS (2017-2020)
2017,Japan,Export,Aircraft Parts (HS 8803),7861382.872,7861382.872,7861382.872,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,South Korea,Export,Aircraft Parts (HS 8803),3041934.971,3041934.971,3041934.971,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,United Kingdom,Export,Aircraft Parts (HS 8803),57520617.221,57520617.221,57520617.221,AUKUS Members,Pre-AUKUS (2017-2020)
2017,United States,Export,Aircraft Parts (HS 8803),689207838.551,689207838.551,689207838.551,AUKUS Members,Pre-AUKUS (2017-2020)
2017,China,Export,Navigation Instruments (HS 9014),1539098.605,1539098.605,1539098.605,China,Pre-AUKUS (2017-2020)
2017,Japan,Export,Navigation Instruments (HS 9014),1197793.285,1197793.285,1197793.285,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,South Korea,Export,Navigation Instruments (HS 9014),758510.452,758510.452,758510.452,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,United Kingdom,Export,Navigation Instruments (HS 9014),3717322.608,3717322.608,3717322.608,AUKUS Members,Pre-AUKUS (2017-2020)
2017,United States,Export,Navigation Instruments (HS 9014),19773318.016,19773318.016,19773318.016,AUKUS Members,Pre-AUKUS (2017-2020)
2017,China,Export,Measuring Instruments (HS 9031),9989553.454,9989553.454,9989553.454,China,Pre-AUKUS (2017-2020)
2017,Japan,Export,Measuring Instruments (HS 9031),2487084.849,2487084.849,2487084.849,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,South Korea,Export,Measuring Instruments (HS 9031),4213486.977,4213486.977,4213486.977,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,United Kingdom,Export,Measuring Instruments (HS 9031),7308350.002,7308350.002,7308350.002,AUKUS Members,Pre-AUKUS (2017-2020)
2017,United States,Export,Measuring Instruments (HS 9031),22562131.186,22562131.186,22562131.186,AUKUS Members,Pre-AUKUS (2017-2020)
2017,China,Export,TOTAL,68471063549.946,68471063549.946,68471063549.946,China,Pre-AUKUS (2017-2020)
2017,Japan,Export,TOTAL,24179668817.757,24179668817.757,24179668817.757,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,South Korea,Export,TOTAL,13232652501.559,13232652501.559,13232652501.559,Non-Affiliated,Pre-AUKUS (2017-2020)
2017,United Kingdom,Export,TOTAL,4549840413.391,4549840413.391,4549840413.391,AUKUS Members,Pre-AUKUS (2017-2020)
2017,United States,Export,TOTAL,8434026567.9,8434026567.9,8434026567.9,AUKUS Members,Pre-AUKUS (2017-2020)
2018,China,Import,Turbojets & Propulsion (HS 8411),17688850.149,18146539.932,17688850.149,China,Pre-AUKUS (2017-2020)
2018,China,Export,Turbojets & Propulsion (HS 8411),1167275.706,1167275.706,1167275.706,China,Pre-AUKUS (2017-2020)
2018,Japan,Import,Turbojets & Propulsion (HS 8411),5268105.83,5303222.434,5268105.83,Non-Affiliated,Pre-AUKUS (2017-2020)
2018,Japan,Export,Turbojets & Propulsion (HS 8411),372670.702,372670.702,372670.702,Non-Affiliated,Pre-AUKUS (2017-2020)
2018,South Korea,Import,Turbojets & Propulsion (HS 8411),142362.402,149885.246,142362.402,Non-Affiliated,Pre-AUKUS (2017-2020)
2018,South Korea,Export,Turbojets & Propulsion (HS 8411),150440.952,150440.952,150440.952,Non-Affiliated,Pre-AUKUS (2017-2020)
2018,United Kingdom,Import,Turbojets & Propulsion (HS 8411),78199869.848,79061200.186,78199869.848,AUKUS Members,Pre-AUKUS (2017-2020)
2018,United Kingdom,Export,Turbojets & Propulsion (HS 8411),6896573.617,6896573.617,6896573.617,AUKUS Members,Pre-AUKUS (2017-2020)
2018,United States,Import,Turbojets & Propulsion (HS 8411),435111746.178,441877112.475,435111746.178,AUKUS Members,Pre-AUKUS (2017-2020)
2018,United States,Export,Turbojets & Propulsion (HS 8411),35602788.421,35602788.421,35602788.421,AUKUS Members,Pre-AUKUS (2017-2020)
2018,China,Import,Computers & Computing (HS 8471),4829052632.082,4941400661.981,4829052632.082,China,Pre-AUKUS (2017-2020)
2018,China,Export,Computers & Computing (HS 8471),85282584.316,85282584.316,85282584.316,China,Pre-AUKUS (2017-2020)
2018,Japan,Import,Computers & Computing (HS 8471),54246054.352,54889166.729,54246054.352,Non-Affiliated,Pre-AUKUS (2017-2020)
2018,Japan,Export,Computers & Computing (HS 8471),9060234.471,9060234.471,9060234.471,Non-Affiliated,Pre-AUKUS (2017-2020)
2018,South Korea,Import,Computers & Computing (HS 8471),12389020.504,12621776.285,12389020.504,Non-Affiliated,Pre-AUKUS (2017-2020)
2018,South Korea,Export,Computers & Computing (HS 8471),3988978.249,3988978.249,3988978.249,Non-Affiliated,Pre-AUKUS (2017-2020)
2018,United Kingdom,Import,Computers & Computing (HS 8471),65781039.767,67947510.451,65781039.767,AUKUS Members,Pre-AUKUS (2017-2020)
2018,United Kingdom,Export,Computers & Computing (HS 8471),18112707.505,18112707.505,18112707.505,AUKUS Members,Pre-AUKUS (2017-2020)
2018,United States,Import,Computers & Computing (HS 8471),545882910.01,556421443.378,545882910.01,AUKUS Members,Pre-AUKUS (2017-2020)
2018,United States,Export,Computers & Computing (HS 8471),71193006.722,71193006.722,71193006.722,AUKUS Members,Pre-AUKUS (2017-2020)
2018,China,Import,Telecommunications Equipment (HS 8517),5345255417.033,5402047136.573,5345255417.033,China,Pre-AUKUS (2017-2020)
2018,China,Export,Telecommunications Equipment (HS 8517),134826350.366,134826350.366,134826350.366,China,Pre-AUKUS (2017-2020)
2018,Japan,Import,Telecommunications Equipment (HS 8517),27778435.794,28193878.037,27778435.794,Non-Affiliated,Pre-AUKUS (2017-2020)
2018,Japan,Export,Telecommunications Equipment (HS 8517),24100041.775,24100041.775,24100041.775,Non-Affiliated,Pre-AUKUS (2017-2020)
2018,South Korea,Import,Telecommunications Equipment (HS 8517),73196098.712,74036933.937,73196098.712,Non-Affiliated,Pre-AUKUS (2017-2020)
2018,South Korea,Export,Telecommunications Equipment (HS 8517),5118816.309,5118816.309,5118816.309,Non-Affiliated,Pre-AUKUS (2017-2020)
2018,United Kingdom,Import,Telecommunications Equipment (HS 8517),42130645.655,43618963.511,42130645.655,AUKUS Members,Pre-AUKUS (2017-2020)
2018,United Kingdom,Export,Telecommunications Equipment (HS 8517),17716073.333,17716073.333,17716073.333,AUKUS Members,Pre-AUKUS (2017-2020)
2018,United States,Import,Telecommunications Equipment (HS 8517),582203600.508,592873509.008,582203600.508,AUKUS Members,Pre-AUKUS (2017-2020)
2018,United States,Export,Telecommunications Equipment (HS 8517),141563539.597,141563539.597,141563539.597,AUKUS Members,Pre-AUKUS (2017-2020)
2018,China,Import,Radar & Navigation (HS 8526),34395100.388,35199978.444,34395100.388,China,Pre-AUKUS (2017-2020)
2018,China,Export,Radar & Navigation (HS 8526),1109806.861,1109806.861,1109806.861,China,Pre-AUKUS (2017-2020)
2018,Japan,Import,Radar & Navigation (HS 8526),10135907.459,10255745.559,10135907.459,Non-Affiliated,Pre-AUKUS (2017-2020)
2018,Japan,Export,Radar & Navigation (HS 8526),708088.306,708088.306,708088.306,Non-Affiliated,Pre-AUKUS (2017-2020)
2018,South Korea,Import,Radar & Navigation (HS 8526),1525830.308,1570189.356,1525830.308,Non-Affiliated,Pre-AUKUS (2017-2020)
2018,South Korea,Export,Radar & Navigation (HS 8526),155730.055,155730.055,155730.055,Non-Affiliated,Pre-AUKUS (2017-2020)
2018,United Kingdom,Import,Radar & Navigation (HS 8526),9497533.426,9747670.043,9497533.426,AUKUS Members,Pre-AUKUS (2017-2020)
2018,United Kingdom,Export,Radar & Navigation (HS 8526),3260870.699,3260870.699,3260870.699,AUKUS Members,Pre-AUKUS (2017-2020)
2018,United States,Import,Radar & Navigation (HS 8526),89802633.659,90934801.239,89802633.659,AUKUS Members,Pre-AUKUS (2017-2020)
2018,United States,Export,Radar & Navigation (HS 8526),8957931.903,8957931.903,8957931.903,AUKUS Members,Pre-AUKUS (2017-2020)
2018,China,Import,Semiconductors (HS 8541),1311749954.813,1344272972.902,1311749954.813,China,Pre-AUKUS (2017-2020)
2018,China,Export,Semiconductors (HS 8541),13561941.922,13561941.922,13561941.922,China,Pre-AUKUS (2017-2020)
2018,Japan,Import,Semiconductors (HS 8541),4850165.919,4968484.849,4850165.919,Non-Affiliated,Pre-AUKUS (2017-2020)
2018,Japan,Export,Semiconductors (HS 8541),159952.223,159952.223,159952.223,Non-Affiliated,Pre-AUKUS (2017-2020)
2018,South Korea,Import,Semiconductors (HS 8541),75318245.352,76675270.22,75318245.352,Non-Affiliated,Pre-AUKUS (2017-2020)
2018,South Korea,Export,Semiconductors (HS 8541),70285.524,70285.524,70285.524,Non-Affiliated,Pre-AUKUS (2017-2020)
2018,United Kingdom,Import,Semiconductors (HS 8541),1628588.93,1694898.504,1628588.93,AUKUS Members,Pre-AUKUS (2017-2020)
2018,United Kingdom,Export,Semiconductors (HS 8541),512358.614,512358.614,512358.614,AUKUS Members,Pre-AUKUS (2017-2020)
2018,United States,Import,Semiconductors (HS 8541),9282560.476,9583534.683,9282560.476,AUKUS Members,Pre-AUKUS (2017-2020)
2018,United States,Export,Semiconductors (HS 8541),8618740.425,8618740.425,8618740.425,AUKUS Members,Pre-AUKUS (2017-2020)
2018,China,Import,Integrated Circuits (HS 8542),73906272.348,75022695.376,73906272.348,China,Pre-AUKUS (2017-2020)
2018,China,Export,Integrated Circuits (HS 8542),3165512.181,3165512.181,3165512.181,China,Pre-AUKUS (2017-2020)
2018,Japan,Import,Integrated Circuits (HS 8542),3901533.415,3957527.63,3901533.415,Non-Affiliated,Pre-AUKUS (2017-2020)
2018,Japan,Export,Integrated Circuits (HS 8542),2035082.375,2035082.375,2035082.375,Non-Affiliated,Pre-AUKUS (2017-2020)
2018,South Korea,Import,Integrated Circuits (HS 8542),52892965.713,53077286.773,52892965.713,Non-Affiliated,Pre-AUKUS (2017-2020)
2018,South Korea,Export,Integrated Circuits (HS 8542),3476216.172,3476216.172,3476216.172,Non-Affiliated,Pre-AUKUS (2017-2020)
2018,United Kingdom,Import,Integrated Circuits (HS 8542),1908111.622,1955159.356,1908111.622,AUKUS Members,Pre-AUKUS (2017-2020)
2018,United Kingdom,Export,Integrated Circuits (HS 8542),891528.062,891528.062,891528.062,AUKUS Members,Pre-AUKUS (2017-2020)
2018,United States,Import,Integrated Circuits (HS 8542),42134884.984,42617448.9,42134884.984,AUKUS Members,Pre-AUKUS (2017-2020)
2018,United States,Export,Integrated Circuits (HS 8542),7205854.279,7205854.279,7205854.279,AUKUS Members,Pre-AUKUS (2017-2020)
2018,China,Import,Electrical Machines (HS 8543),125247693.238,129945945.377,125247693.238,China,Pre-AUKUS (2017-2020)
2018,China,Export,Electrical Machines (HS 8543),7537764.742,7537764.742,7537764.742,China,Pre-AUKUS (2017-2020)
2018,Japan,Import,Electrical Machines (HS 8543),11575665.522,11868895.454,11575665.522,Non-Affiliated,Pre-AUKUS (2017-2020)
2018,Japan,Export,Electrical Machines (HS 8543),1264877.18,1264877.18,1264877.18,Non-Affiliated,Pre-AUKUS (2017-2020)
2018,South Korea,Import,Electrical Machines (HS 8543),12774770.847,13019839.736,12774770.847,Non-Affiliated,Pre-AUKUS (2017-2020)
2018,South Korea,Export,Electrical Machines (HS 8543),1107962.138,1107962.138,1107962.138,Non-Affiliated,Pre-AUKUS (2017-2020)
2018,United Kingdom,Import,Electrical Machines (HS 8543),36500849.851,37306568.797,36500849.851,AUKUS Members,Pre-AUKUS (2017-2020)
2018,United Kingdom,Export,Electrical Machines (HS 8543),20477655.383,20477655.383,20477655.383,AUKUS Members,Pre-AUKUS (2017-2020)
2018,United States,Import,Electrical Machines (HS 8543),113773405.179,116079676.504,113773405.179,AUKUS Members,Pre-AUKUS (2017-2020)
2018,United States,Export,Electrical Machines (HS 8543),16063293.222,16063293.222,16063293.222,AUKUS Members,Pre-AUKUS (2017-2020)
2018,China,Import,Aircraft (HS 8802),5258001.909,5453102.99,5258001.909,China,Pre-AUKUS (2017-2020)
2018,China,Export,Aircraft (HS 8802),2734316.159,2734316.159,2734316.159,China,Pre-AUKUS (2017-2020)
